survey_answer_key,survey_question_key,encounter_key,provider_durable_key,numeric_response,is_answered,source_top_box_flag,valid_flag
512952,ACCESS_Q4,132326,50050,3,1,0,1
512953,ACCESS_Q2,142624,50010,4,1,0,1
512954,ACCESS_Q4,133481,50010,5,1,1,1
512955,ACCESS_Q4,126853,50058,5,1,1,1
512956,ACCESS_Q1,131358,50056,5,1,1,1
512957,OTHER_Q1,121303,50069,5,1,1,1
512958,ACCESS_Q3,141946,50063,5,1,1,1
512959,ACCESS_Q1,130262,50001,2,1,0,1
512960,ACCESS_Q2,117209,50045,5,1,1,1
512961,ACCESS_Q3,120505,50009,5,1,1,1
512962,ACCESS_Q4,119179,50009,5,1,1,1
512963,OTHER_Q1,131279,50001,5,1,1,1
512964,ACCESS_Q3,139374,50006,5,1,1,1
512965,ACCESS_Q1,125656,50079,3,1,0,1
512966,ACCESS_Q3,144990,50057,3,1,0,1
512967,ACCESS_Q1,123179,50036,5,1,1,1
512968,ACCESS_Q3,121388,50059,4,1,0,1
512969,ACCESS_Q4,133921,50001,5,1,1,1
512970,ACCESS_Q3,142111,50052,5,1,1,1
512971,ACCESS_Q3,114807,50036,5,1,1,1
512972,ACCESS_Q2,122240,50006,5,1,1,1
512973,ACCESS_Q1,127903,50074,5,1,1,1
512974,ACCESS_Q2,129203,50003,5,1,1,1
512975,ACCESS_Q4,133739,50056,4,1,0,1
512976,ACCESS_Q4,138395,50023,4,1,0,1
512977,ACCESS_Q3,123975,50069,4,1,0,1
512978,ACCESS_Q3,117207,50029,4,1,0,1
512979,ACCESS_Q4,130739,50054,5,1,1,1
512980,ACCESS_Q3,140149,50056,5,1,1,1
512981,ACCESS_Q1,139711,50077,5,1,1,1
512982,ACCESS_Q1,141541,50009,5,1,1,1
512983,ACCESS_Q1,142369,50019,3,1,0,1
512984,ACCESS_Q1,144726,50022,5,1,1,1
512985,ACCESS_Q3,123978,50045,5,1,1,1
512986,ACCESS_Q1,114579,50044,5,1,1,1
512987,ACCESS_Q3,126725,50036,4,1,0,1
512988,ACCESS_Q4,117383,50012,5,1,1,1
512989,ACCESS_Q4,136418,50040,5,1,1,1
512990,ACCESS_Q2,138084,50077,5,1,1,1
512991,ACCESS_Q3,136586,50016,5,1,1,1
512992,ACCESS_Q1,137473,50036,5,1,1,1
512993,ACCESS_Q3,128861,50015,5,1,1,1
512994,ACCESS_Q1,117407,50040,5,1,1,1
512995,OTHER_Q1,127642,50073,5,1,1,1
512996,ACCESS_Q2,133575,50003,5,1,1,1
512997,ACCESS_Q4,140776,50031,5,1,1,1
512998,ACCESS_Q1,144708,50036,4,1,0,1
512999,ACCESS_Q4,135675,50034,5,1,1,1
513000,ACCESS_Q1,129744,50036,5,1,1,1
513001,ACCESS_Q4,139744,50074,5,1,1,1
513002,ACCESS_Q2,120778,50038,5,1,1,1
513003,ACCESS_Q2,138880,50003,5,1,1,1
513004,ACCESS_Q3,133737,50010,5,1,1,1
513005,ACCESS_Q4,124137,50010,5,1,1,1
513006,ACCESS_Q3,114794,50022,3,1,0,1
513007,ACCESS_Q4,135335,50055,5,1,1,1
513008,ACCESS_Q2,130190,50002,5,1,1,1
513009,ACCESS_Q3,144903,50078,2,1,0,1
513010,ACCESS_Q3,116895,50045,4,1,0,1
513011,OTHER_Q1,123575,50079,5,1,1,1
513012,ACCESS_Q2,135663,50048,5,1,1,1
513013,ACCESS_Q4,124147,50018,5,1,1,1
513014,ACCESS_Q4,133662,50048,5,1,1,1
513015,ACCESS_Q1,139459,50041,2,1,0,1
513016,ACCESS_Q4,135624,50046,4,1,0,1
513017,ACCESS_Q4,125940,50011,5,1,1,1
513018,ACCESS_Q3,123775,50045,3,1,0,1
513019,ACCESS_Q4,137292,50072,5,1,1,1
513020,ACCESS_Q3,141721,50058,2,1,0,1
513021,ACCESS_Q3,121618,50039,5,1,1,1
513022,OTHER_Q1,132882,50018,5,1,1,1
513023,ACCESS_Q2,130211,50045,5,1,1,1
513024,ACCESS_Q3,141337,50066,5,1,1,1
513025,ACCESS_Q3,137135,50069,5,1,1,1
513026,ACCESS_Q3,127940,50076,5,1,1,1
513027,ACCESS_Q4,124101,50069,5,1,1,1
513028,ACCESS_Q4,139964,50033,5,1,1,1
513029,ACCESS_Q2,118246,50040,5,1,1,1
513030,ACCESS_Q2,132712,50068,2,1,0,1
513031,ACCESS_Q3,124754,50040,5,1,1,0
513032,ACCESS_Q3,119304,50075,4,1,0,1
513033,ACCESS_Q4,115867,50036,3,1,0,1
513034,ACCESS_Q2,128148,50075,5,1,1,1
513035,ACCESS_Q4,137010,50045,5,1,1,1
513036,ACCESS_Q1,140448,50045,4,1,0,1
513037,ACCESS_Q4,134437,50066,5,1,1,1
513038,ACCESS_Q3,137971,50033,4,1,0,1
513039,ACCESS_Q2,121326,50054,5,1,1,1
513040,OTHER_Q1,125373,50077,5,1,1,1
513041,ACCESS_Q4,131488,50036,1,1,0,1
513042,ACCESS_Q4,119253,50039,2,1,0,1
513043,OTHER_Q1,115740,50074,3,1,0,1
513044,ACCESS_Q3,118669,50026,5,1,1,1
513045,OTHER_Q1,119915,50058,5,1,1,1
513046,ACCESS_Q1,133806,50042,5,1,1,1
513047,ACCESS_Q3,126824,50031,5,1,1,1
513048,ACCESS_Q1,136692,50005,5,1,1,1
513049,ACCESS_Q3,144239,50026,5,1,1,1
513050,ACCESS_Q4,137983,50017,5,1,1,1
513051,ACCESS_Q3,131070,50013,5,1,1,1
513052,ACCESS_Q2,122169,50063,5,1,1,1
513053,ACCESS_Q4,132460,50045,4,1,0,1
513054,OTHER_Q1,127364,50036,5,1,1,1
513055,ACCESS_Q2,120674,50060,5,1,1,1
513056,ACCESS_Q4,127022,50065,5,1,1,1
513057,ACCESS_Q2,122007,50001,5,1,1,1
513058,ACCESS_Q1,123927,50052,5,1,1,1
513059,ACCESS_Q1,116197,50030,4,1,0,1
513060,ACCESS_Q4,122865,50013,3,1,0,1
513061,ACCESS_Q4,140194,50026,5,1,1,1
513062,ACCESS_Q4,137976,50007,5,1,1,1
513063,ACCESS_Q2,122878,50077,5,1,1,1
513064,ACCESS_Q4,139554,50077,5,1,1,1
513065,ACCESS_Q4,133236,50007,1,1,0,1
513066,ACCESS_Q2,140714,50013,5,1,1,1
513067,ACCESS_Q3,132853,50068,5,1,1,1
513068,ACCESS_Q1,137227,50041,3,1,0,1
513069,ACCESS_Q4,141111,50056,5,1,1,1
513070,ACCESS_Q2,141085,50041,5,1,1,1
513071,OTHER_Q1,118928,50078,5,1,1,1
513072,ACCESS_Q3,118398,50056,5,1,1,1
513073,ACCESS_Q2,133573,50009,4,1,0,1
513074,OTHER_Q1,142615,50056,3,1,0,1
513075,ACCESS_Q2,127547,50063,5,1,1,1
513076,ACCESS_Q2,133557,50001,5,1,1,1
513077,ACCESS_Q4,133387,50022,5,1,1,1
513078,ACCESS_Q4,129021,50042,5,1,1,1
513079,ACCESS_Q1,136911,50079,3,1,0,1
513080,ACCESS_Q1,117233,50016,5,1,1,1
513081,ACCESS_Q4,136954,50021,5,1,1,1
513082,ACCESS_Q3,140734,50004,5,1,1,1
513083,ACCESS_Q3,140310,50044,3,1,0,1
513084,ACCESS_Q1,116030,50079,5,1,1,1
513085,ACCESS_Q4,130719,50049,3,1,0,1
513086,ACCESS_Q2,116492,50001,5,1,1,1
513087,ACCESS_Q2,115161,50056,5,1,1,1
513088,ACCESS_Q3,124088,50036,5,1,1,1
513089,ACCESS_Q1,118483,50057,4,1,0,1
513090,ACCESS_Q3,132575,50050,5,1,1,1
513091,ACCESS_Q1,121092,50065,5,1,1,1
513092,ACCESS_Q4,143520,50003,5,1,1,1
513093,ACCESS_Q3,116323,50064,5,1,1,1
513094,ACCESS_Q1,117627,50042,5,1,1,1
513095,ACCESS_Q2,118497,50066,5,1,1,1
513096,ACCESS_Q3,129922,50077,4,1,0,1
513097,ACCESS_Q2,129254,50035,5,1,1,1
513098,ACCESS_Q1,116517,50058,4,1,0,1
513099,ACCESS_Q2,138232,50017,4,1,0,1
513100,ACCESS_Q3,139031,50077,4,1,0,1
513101,ACCESS_Q4,123552,50072,5,1,1,1
513102,ACCESS_Q4,129618,50060,5,1,1,1
513103,ACCESS_Q2,121854,50069,4,1,0,1
513104,ACCESS_Q1,128280,50018,5,1,1,1
513105,ACCESS_Q4,135794,50048,5,1,1,1
513106,ACCESS_Q4,135783,50037,5,1,1,1
513107,ACCESS_Q1,144745,50011,5,1,1,1
513108,ACCESS_Q3,144964,50010,5,1,1,1
513109,ACCESS_Q4,131683,50022,5,1,1,1
513110,ACCESS_Q3,116471,50008,5,1,1,1
513111,ACCESS_Q3,130310,50003,5,1,1,1
513112,ACCESS_Q4,129675,50037,5,1,1,1
513113,ACCESS_Q3,125300,50067,5,1,1,1
513114,ACCESS_Q2,140431,50019,4,1,0,1
513115,ACCESS_Q3,117181,50030,4,1,0,1
513116,ACCESS_Q2,121855,50072,5,1,1,1
513117,ACCESS_Q1,126479,50066,5,1,1,1
513118,OTHER_Q1,141781,50015,5,1,1,1
513119,ACCESS_Q1,123431,50056,5,1,1,1
513120,ACCESS_Q4,140019,50045,5,1,1,1
513121,ACCESS_Q3,141934,50011,1,1,0,1
513122,ACCESS_Q2,126228,50052,5,1,1,1
513123,OTHER_Q1,122450,50042,5,1,1,1
513124,ACCESS_Q2,122216,50005,5,1,1,1
513125,ACCESS_Q1,116765,50057,5,1,1,1
513126,OTHER_Q1,130097,50029,5,1,1,1
513127,ACCESS_Q4,135645,50066,5,1,1,1
513128,ACCESS_Q3,138804,50036,5,1,1,1
513129,ACCESS_Q2,112196,50066,5,1,1,1
513130,ACCESS_Q1,138520,50044,5,1,1,1
513131,ACCESS_Q4,131649,50001,5,1,1,1
513132,ACCESS_Q1,122196,50059,4,1,0,1
513133,ACCESS_Q2,143531,50073,5,1,1,1
513134,ACCESS_Q1,144166,50058,1,1,0,1
513135,ACCESS_Q4,134713,50066,5,1,1,1
513136,ACCESS_Q2,129254,50035,5,1,1,1
513137,OTHER_Q1,119779,50018,5,1,1,1
513138,ACCESS_Q2,126792,50068,5,1,1,1
513139,ACCESS_Q3,132958,50038,4,1,0,1
513140,ACCESS_Q3,129043,50045,5,1,1,1
513141,ACCESS_Q3,115891,50072,4,1,0,1
513142,ACCESS_Q1,121066,50069,5,1,1,1
513143,ACCESS_Q4,130337,50080,4,1,0,1
513144,ACCESS_Q2,121850,50039,5,1,1,1
513145,ACCESS_Q2,136501,50041,5,1,1,1
513146,ACCESS_Q2,127456,50049,5,1,1,1
513147,ACCESS_Q2,123497,50058,4,1,0,1
513148,ACCESS_Q3,132728,50003,5,1,1,1
513149,ACCESS_Q2,123274,50056,5,1,1,1
513150,ACCESS_Q3,134148,50036,4,1,0,1
513151,ACCESS_Q2,141763,50070,5,1,1,1
513152,ACCESS_Q1,135200,50018,5,1,1,1
513153,ACCESS_Q1,123145,50032,5,1,1,1
513154,ACCESS_Q3,120797,50044,5,1,1,1
513155,ACCESS_Q3,121177,50006,4,1,0,1
513156,ACCESS_Q4,142320,50069,5,1,1,1
513157,ACCESS_Q2,133121,50018,4,1,0,1
513158,OTHER_Q1,142589,50026,4,1,0,1
513159,ACCESS_Q3,131259,50048,5,1,1,1
513160,ACCESS_Q2,135556,50035,5,1,1,1
513161,ACCESS_Q1,113614,50077,5,1,1,1
513162,ACCESS_Q1,116993,50066,4,1,0,1
513163,ACCESS_Q4,126853,50058,3,1,0,1
513164,ACCESS_Q3,123973,50045,4,1,0,1
513165,ACCESS_Q4,130224,50068,5,1,1,1
513166,ACCESS_Q2,124458,50031,5,1,1,1
513167,ACCESS_Q1,122633,50059,5,1,1,1
513168,ACCESS_Q3,118953,50029,5,1,1,1
513169,ACCESS_Q3,120657,50078,5,1,1,1
513170,ACCESS_Q3,137369,50057,5,1,1,1
513171,ACCESS_Q3,137184,50063,5,1,1,1
513172,ACCESS_Q2,142882,50065,5,1,1,1
513173,ACCESS_Q2,136914,50073,5,1,1,1
513174,ACCESS_Q3,117150,50029,5,1,1,1
513175,ACCESS_Q2,133977,50049,4,1,0,1
513176,ACCESS_Q2,143777,50068,4,1,0,1
513177,ACCESS_Q1,130466,50072,5,1,1,1
513178,OTHER_Q1,139397,50069,5,1,1,1
513179,ACCESS_Q1,122965,50063,5,1,1,1
513180,ACCESS_Q4,136943,50058,5,1,1,1
513181,ACCESS_Q3,142267,50041,5,1,1,1
513182,ACCESS_Q4,122303,50019,5,1,1,1
513183,ACCESS_Q3,142498,50036,5,1,1,1
513184,ACCESS_Q3,120700,50066,4,1,0,1
513185,OTHER_Q1,129841,50077,1,1,0,1
513186,ACCESS_Q3,133263,50019,4,1,0,1
513187,ACCESS_Q2,117352,50072,5,1,1,1
513188,ACCESS_Q3,144813,50066,5,1,1,1
513189,ACCESS_Q2,144424,50018,5,1,1,1
513190,ACCESS_Q4,137414,50058,4,1,0,1
513191,OTHER_Q1,133538,50045,5,1,1,1
513192,ACCESS_Q2,125346,50029,5,1,1,1
513193,ACCESS_Q1,140047,50077,5,1,1,1
513194,ACCESS_Q2,141169,50020,5,1,1,1
513195,ACCESS_Q2,114074,50068,4,1,0,1
513196,ACCESS_Q4,116631,50053,5,1,1,1
513197,ACCESS_Q3,117855,50038,5,1,1,1
513198,ACCESS_Q4,123603,50022,4,1,0,1
513199,ACCESS_Q3,139563,50073,5,1,1,1
513200,ACCESS_Q1,121743,50014,4,1,0,1
513201,ACCESS_Q2,128030,50066,5,1,1,1
513202,ACCESS_Q1,126006,50078,5,1,1,1
513203,ACCESS_Q3,122339,50011,5,1,1,1
513204,ACCESS_Q4,131282,50010,5,1,1,1
513205,ACCESS_Q1,135877,50036,5,1,1,1
513206,ACCESS_Q3,137641,50077,5,1,1,1
513207,ACCESS_Q4,121316,50013,4,1,0,1
513208,ACCESS_Q2,116405,50007,5,1,1,1
513209,ACCESS_Q1,118646,50032,5,1,1,1
513210,ACCESS_Q2,133350,50010,4,1,0,1
513211,ACCESS_Q3,124397,50035,5,1,1,1
513212,ACCESS_Q2,137715,50080,4,1,0,1
513213,ACCESS_Q4,131859,50060,5,1,1,1
513214,ACCESS_Q3,124898,50021,5,1,1,1
513215,ACCESS_Q2,125203,50023,5,1,1,1
513216,ACCESS_Q4,127056,50045,5,1,1,1
513217,ACCESS_Q3,117380,50021,5,1,1,1
513218,ACCESS_Q2,126917,50069,5,1,1,1
513219,ACCESS_Q1,122853,50001,3,1,0,1
513220,ACCESS_Q3,128791,50036,2,1,0,1
513221,ACCESS_Q3,124966,50023,5,1,1,1
513222,ACCESS_Q4,127541,50016,5,1,1,1
513223,ACCESS_Q3,122240,50006,5,1,1,1
513224,ACCESS_Q2,124509,50069,5,1,1,1
513225,ACCESS_Q2,138313,50039,5,1,1,1
513226,OTHER_Q1,119128,50068,5,1,1,1
513227,ACCESS_Q1,123858,50036,5,1,1,1
513228,ACCESS_Q4,119393,50013,5,1,1,1
513229,ACCESS_Q3,143273,50033,5,1,1,1
513230,OTHER_Q1,121637,50078,5,1,1,1
513231,ACCESS_Q1,121232,50041,5,1,1,1
513232,ACCESS_Q3,119114,50031,5,1,1,1
513233,OTHER_Q1,132614,50013,5,1,1,1
513234,ACCESS_Q1,116116,50063,3,1,0,1
513235,ACCESS_Q3,114963,50033,5,1,1,1
513236,ACCESS_Q2,121152,50063,5,1,1,0
513237,ACCESS_Q1,114553,50043,4,1,0,1
513238,ACCESS_Q3,139912,50072,5,1,1,1
513239,ACCESS_Q4,137803,50034,5,1,1,1
513240,ACCESS_Q2,115318,50049,5,1,1,1
513241,ACCESS_Q4,132211,50034,5,1,1,1
513242,ACCESS_Q2,141584,50079,4,1,0,1
513243,ACCESS_Q1,125601,50063,5,1,1,1
513244,ACCESS_Q4,136036,50003,5,1,1,1
513245,ACCESS_Q3,135335,50055,5,1,1,1
513246,ACCESS_Q4,119380,50003,5,1,1,1
513247,ACCESS_Q1,116657,50068,5,1,1,1
513248,ACCESS_Q2,144211,50038,4,1,0,1
513249,ACCESS_Q3,124012,50056,2,1,0,1
513250,ACCESS_Q1,123939,50051,5,1,1,1
513251,ACCESS_Q4,135091,50001,5,1,1,1
513252,ACCESS_Q4,142390,50001,5,1,1,1
513253,ACCESS_Q3,130178,50036,5,1,1,1
513254,ACCESS_Q1,116883,50036,5,1,1,1
513255,ACCESS_Q4,135972,50028,4,1,0,1
513256,ACCESS_Q3,141852,50047,5,1,1,1
513257,ACCESS_Q2,135780,50076,3,1,0,1
513258,ACCESS_Q4,118089,50053,5,1,1,1
513259,ACCESS_Q2,114751,50040,3,1,0,1
513260,ACCESS_Q3,122755,50069,5,1,1,1
513261,ACCESS_Q1,144789,50039,4,1,0,1
513262,ACCESS_Q1,141883,50038,5,1,1,1
513263,ACCESS_Q4,131331,50032,5,1,1,1
513264,ACCESS_Q1,134413,50007,5,1,1,1
513265,ACCESS_Q4,132686,50001,5,1,1,1
513266,ACCESS_Q2,143947,50033,5,1,1,1
513267,ACCESS_Q4,131329,50056,5,1,1,1
513268,ACCESS_Q4,132000,50045,3,1,0,1
513269,ACCESS_Q2,136690,50067,5,1,1,1
513270,ACCESS_Q4,115731,50040,5,1,1,1
513271,ACCESS_Q2,139566,50072,5,1,1,1
513272,ACCESS_Q1,140169,50036,4,1,0,1
513273,ACCESS_Q4,126219,50039,4,1,0,1
513274,ACCESS_Q3,123534,50045,3,1,0,1
513275,ACCESS_Q3,128168,50006,3,1,0,1
513276,ACCESS_Q3,141719,50023,5,1,1,1
513277,ACCESS_Q1,122859,50063,3,1,0,1
513278,ACCESS_Q1,121193,50045,5,1,1,1
513279,ACCESS_Q2,113168,50066,5,1,1,1
513280,ACCESS_Q3,144494,50036,5,1,1,1
513281,ACCESS_Q3,128899,50079,5,1,1,1
513282,ACCESS_Q3,128414,50066,5,1,1,1
513283,ACCESS_Q1,136375,50016,4,1,0,1
513284,ACCESS_Q2,129166,50069,5,1,1,1
513285,ACCESS_Q4,117420,50059,5,1,1,1
513286,ACCESS_Q4,131546,50041,5,1,1,1
513287,ACCESS_Q3,133516,50044,5,1,1,1
513288,ACCESS_Q1,138642,50077,5,1,1,1
513289,ACCESS_Q4,126126,50056,5,1,1,1
513290,ACCESS_Q4,115549,50051,4,1,0,1
513291,ACCESS_Q2,114132,50072,3,1,0,1
513292,ACCESS_Q4,144971,50066,5,1,1,1
513293,ACCESS_Q4,119301,50058,5,1,1,1
513294,ACCESS_Q4,134466,50003,4,1,0,1
513295,ACCESS_Q3,128969,50035,5,1,1,1
513296,ACCESS_Q2,125586,50078,5,1,1,1
513297,ACCESS_Q1,136292,50033,5,1,1,1
513298,ACCESS_Q3,141334,50052,5,1,1,1
513299,ACCESS_Q2,133099,50038,4,1,0,1
513300,ACCESS_Q4,139736,50046,5,1,1,1
513301,ACCESS_Q2,135611,50040,5,1,1,1
513302,ACCESS_Q3,126603,50045,4,1,0,1
513303,ACCESS_Q2,126051,50034,5,1,1,1
513304,ACCESS_Q3,127609,50067,5,1,1,1
513305,ACCESS_Q3,123943,50022,5,1,1,1
513306,ACCESS_Q2,128836,50080,5,1,1,1
513307,ACCESS_Q4,142014,50068,5,1,1,1
513308,ACCESS_Q3,138919,50040,5,1,1,1
513309,ACCESS_Q2,120728,50026,5,1,1,1
513310,ACCESS_Q2,122207,50029,5,1,1,1
513311,ACCESS_Q1,118150,50001,5,1,1,1
513312,ACCESS_Q4,119612,50035,4,1,0,1
513313,ACCESS_Q2,120772,50079,4,1,0,1
513314,OTHER_Q1,144022,50003,5,1,1,1
513315,ACCESS_Q4,131120,50037,5,1,1,1
513316,ACCESS_Q2,129934,50035,5,1,1,1
513317,ACCESS_Q1,135280,50017,5,1,1,1
513318,OTHER_Q1,115654,50077,3,1,0,1
513319,ACCESS_Q2,134618,50052,5,1,1,1
513320,ACCESS_Q4,142236,50048,5,1,1,1
513321,ACCESS_Q3,116136,50016,5,1,1,1
513322,ACCESS_Q1,128398,50063,5,1,1,1
513323,OTHER_Q1,143053,50079,5,1,1,1
513324,ACCESS_Q1,124594,50072,4,1,0,1
513325,ACCESS_Q2,118372,50011,5,1,1,1
513326,ACCESS_Q4,115512,50026,5,1,1,1
513327,ACCESS_Q2,132548,50053,5,1,1,1
513328,ACCESS_Q1,133306,50052,5,1,1,1
513329,ACCESS_Q4,129228,50056,5,1,1,1
513330,ACCESS_Q2,126369,50008,5,1,1,1
513331,ACCESS_Q3,133619,50069,5,1,1,1
513332,ACCESS_Q3,125801,50013,3,1,0,1
513333,ACCESS_Q3,144634,50010,5,1,1,1
513334,ACCESS_Q1,123864,50031,5,1,1,1
513335,ACCESS_Q2,126622,50045,4,1,0,1
513336,ACCESS_Q3,136655,50023,5,1,1,1
513337,ACCESS_Q1,118142,50018,5,1,1,1
513338,ACCESS_Q3,127484,50025,5,1,1,1
513339,ACCESS_Q2,125167,50074,4,1,0,1
513340,ACCESS_Q2,116695,50033,5,1,1,1
513341,ACCESS_Q4,137580,50056,3,1,0,1
513342,ACCESS_Q2,140908,50003,5,1,1,1
513343,ACCESS_Q1,116816,50042,5,1,1,1
513344,ACCESS_Q1,141098,50015,3,1,0,1
513345,ACCESS_Q4,125669,50010,5,1,1,1
513346,ACCESS_Q3,120158,50010,5,1,1,1
513347,ACCESS_Q4,112745,50077,5,1,1,1
513348,ACCESS_Q2,143601,50056,5,1,1,1
513349,ACCESS_Q3,125168,50075,5,1,1,1
513350,ACCESS_Q1,136328,50077,5,1,1,1
513351,OTHER_Q1,122005,50033,4,1,0,1
513352,ACCESS_Q4,121225,50010,5,1,1,1
513353,ACCESS_Q3,119334,50066,5,1,1,1
513354,ACCESS_Q1,117627,50042,5,1,1,1
513355,ACCESS_Q3,134073,50025,5,1,1,1
513356,ACCESS_Q3,138262,50011,5,1,1,1
513357,ACCESS_Q4,125671,50074,5,1,1,1
513358,ACCESS_Q4,135700,50053,4,1,0,1
513359,ACCESS_Q4,125320,50008,5,1,1,1
513360,ACCESS_Q3,142046,50027,4,1,0,1
513361,OTHER_Q1,114655,50050,5,1,1,1
513362,ACCESS_Q3,136189,50021,5,1,1,1
513363,ACCESS_Q1,130188,50077,5,1,1,1
513364,ACCESS_Q2,122818,50034,5,1,1,1
513365,ACCESS_Q1,117796,50078,5,1,1,1
513366,ACCESS_Q3,144640,50072,5,1,1,1
513367,ACCESS_Q3,129665,50056,5,1,1,1
513368,ACCESS_Q1,115651,50069,5,1,1,1
513369,ACCESS_Q3,124441,50041,4,1,0,1
513370,ACCESS_Q3,134902,50026,5,1,1,1
513371,ACCESS_Q1,135149,50069,5,1,1,1
513372,ACCESS_Q4,142073,50040,5,1,1,1
513373,ACCESS_Q3,136264,50009,5,1,1,1
513374,ACCESS_Q4,142293,50039,5,1,1,1
513375,ACCESS_Q3,117694,50069,5,1,1,1
513376,OTHER_Q1,121695,50041,5,1,1,1
513377,OTHER_Q1,115385,50024,5,1,1,1
513378,ACCESS_Q4,118249,50033,5,1,1,1
513379,ACCESS_Q2,124243,50036,5,1,1,1
513380,ACCESS_Q1,141630,50066,5,1,1,1
513381,OTHER_Q1,139970,50032,4,1,0,1
513382,ACCESS_Q2,136897,50003,1,1,0,0
513383,ACCESS_Q3,130336,50013,1,1,0,1
513384,ACCESS_Q1,138209,50067,4,1,0,1
513385,ACCESS_Q2,144403,50026,5,1,1,1
513386,ACCESS_Q1,138983,50001,3,1,0,1
513387,ACCESS_Q1,133043,50078,4,1,0,1
513388,ACCESS_Q3,119617,50077,5,1,1,1
513389,ACCESS_Q3,136517,50012,2,1,0,1
513390,ACCESS_Q2,126522,50045,5,1,1,1
513391,ACCESS_Q3,127892,50001,5,1,1,1
513392,ACCESS_Q3,134313,50005,5,1,1,1
513393,ACCESS_Q4,138849,50066,5,1,1,1
513394,ACCESS_Q1,127722,50046,4,1,0,1
513395,ACCESS_Q3,119918,50040,5,1,1,1
513396,ACCESS_Q4,135520,50066,4,1,0,1
513397,ACCESS_Q1,135829,50066,5,1,1,1
513398,ACCESS_Q4,138270,50060,5,1,1,1
513399,ACCESS_Q3,142803,50039,4,1,0,1
513400,ACCESS_Q4,120455,50036,5,1,1,1
513401,ACCESS_Q4,115731,50040,5,1,1,1
513402,ACCESS_Q1,129876,50040,5,1,1,1
513403,ACCESS_Q4,123310,50066,5,1,1,1
513404,ACCESS_Q4,121528,50040,5,1,1,1
513405,ACCESS_Q1,141257,50041,5,1,1,1
513406,ACCESS_Q4,127669,50074,5,1,1,1
513407,ACCESS_Q4,118790,50010,3,1,0,1
513408,ACCESS_Q1,123478,50054,5,1,1,1
513409,ACCESS_Q1,131622,50077,4,1,0,1
513410,ACCESS_Q1,142958,50023,4,1,0,1
513411,ACCESS_Q3,143120,50063,5,1,1,1
513412,ACCESS_Q4,124061,50058,3,1,0,1
513413,ACCESS_Q3,143514,50056,5,1,1,1
513414,ACCESS_Q2,126682,50022,5,1,1,1
513415,ACCESS_Q2,139198,50026,5,1,1,1
513416,ACCESS_Q4,138728,50011,4,1,0,1
513417,ACCESS_Q2,121452,50038,5,1,1,1
513418,ACCESS_Q3,135006,50036,5,1,1,1
513419,ACCESS_Q2,118731,50040,4,1,0,1
513420,ACCESS_Q2,134067,50011,5,1,1,1
513421,ACCESS_Q3,128775,50057,4,1,0,1
513422,ACCESS_Q1,136677,50072,5,1,1,1
513423,ACCESS_Q4,138870,50026,4,1,0,1
513424,ACCESS_Q1,115415,50033,5,1,1,1
513425,ACCESS_Q3,122211,50075,5,1,1,1
513426,ACCESS_Q4,130371,50033,5,1,1,1
513427,ACCESS_Q2,114104,50066,5,1,1,1
513428,ACCESS_Q4,132111,50066,5,1,1,1
513429,ACCESS_Q4,129710,50021,5,1,1,1
513430,ACCESS_Q1,131813,50072,5,1,1,1
513431,ACCESS_Q1,143908,50069,4,1,0,1
513432,ACCESS_Q4,135343,50003,5,1,1,1
513433,ACCESS_Q2,116996,50074,4,1,0,1
513434,ACCESS_Q3,115201,50052,5,1,1,1
513435,ACCESS_Q1,134949,50036,5,1,1,1
513436,ACCESS_Q4,134755,50003,4,1,0,1
513437,ACCESS_Q2,115250,50010,3,1,0,1
513438,ACCESS_Q3,125421,50068,5,1,1,1
513439,ACCESS_Q3,120772,50079,4,1,0,1
513440,ACCESS_Q4,135692,50016,5,1,1,1
513441,ACCESS_Q3,125668,50009,5,1,1,1
513442,ACCESS_Q3,130216,50045,5,1,1,1
513443,ACCESS_Q4,142749,50076,5,1,1,1
513444,ACCESS_Q3,142551,50032,5,1,1,1
513445,ACCESS_Q1,131696,50057,5,1,1,1
513446,ACCESS_Q1,124319,50069,5,1,1,1
513447,ACCESS_Q1,116408,50048,5,1,1,1
513448,ACCESS_Q2,144428,50078,5,1,1,1
513449,ACCESS_Q4,130886,50070,4,1,0,1
513450,ACCESS_Q2,133789,50060,1,1,0,1
513451,ACCESS_Q1,127281,50056,5,1,1,1
513452,ACCESS_Q4,142188,50056,5,1,1,1
513453,ACCESS_Q3,128921,50069,5,1,1,1
513454,ACCESS_Q2,114915,50062,5,1,1,1
513455,ACCESS_Q2,129812,50010,5,1,1,1
513456,ACCESS_Q2,114298,50072,5,1,1,1
513457,OTHER_Q1,143039,50066,5,1,1,1
513458,ACCESS_Q3,136626,50056,4,1,0,1
513459,ACCESS_Q4,115350,50055,5,1,1,1
513460,ACCESS_Q1,122521,50003,4,1,0,1
513461,ACCESS_Q1,116437,50049,5,1,1,1
513462,ACCESS_Q3,135060,50045,5,1,1,1
513463,ACCESS_Q4,143413,50037,5,1,1,1
513464,ACCESS_Q1,133174,50066,5,1,1,1
513465,ACCESS_Q4,124591,50038,5,1,1,1
513466,ACCESS_Q3,142502,50021,5,1,1,1
513467,ACCESS_Q2,129468,50043,5,1,1,1
513468,ACCESS_Q4,139797,50072,5,1,1,1
