month_end_date,department_id,provider_id,visit_type_id,visit_type_name,new_visit_flag,metric_label,scheduling_workflow,online_scheduled_count,online_enabled_count,online_scheduling_start_date
2025-04-30,106,PROV_0030,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,74,2023-01-01
2025-04-30,106,PROV_0031,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,115,2023-01-01
2025-04-30,103,PROV_0032,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,45,2023-01-01
2025-04-30,102,PROV_0033,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,62,2023-01-01
2025-04-30,107,PROV_0034,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,99,2023-01-01
2025-04-30,111,PROV_0035,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,58,2023-01-01
2025-04-30,101,PROV_0036,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,63,2023-01-01
2025-04-30,111,PROV_0037,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,89,2023-01-01
2025-04-30,110,PROV_0038,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,3,36,2023-01-01
2025-04-30,104,PROV_0039,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,11,79,2023-01-01
2025-04-30,108,PROV_0040,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,75,2023-01-01
2025-04-30,102,PROV_0041,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,16,123,2023-01-01
2025-04-30,110,PROV_0042,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,52,2023-01-01
2025-04-30,109,PROV_0043,VT_NEW,New Patient,1,Appt_Sched_PF,Open,6,47,2023-01-01
2025-04-30,105,PROV_0044,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,7,66,2023-01-01
2025-04-30,101,PROV_0045,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,122,2023-01-01
2025-04-30,112,PROV_0046,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,39,2023-01-01
2025-04-30,106,PROV_0047,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,118,2023-01-01
2025-04-30,111,PROV_0048,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,72,2023-01-01
2025-04-30,109,PROV_0049,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,63,2023-01-01
2025-04-30,110,PROV_0050,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,62,2023-01-01
2025-04-30,110,PROV_0051,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,16,122,2023-01-01
2025-04-30,103,PROV_0052,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,17,117,2023-01-01
2025-04-30,105,PROV_0053,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,11,103,2023-01-01
2025-04-30,106,PROV_0054,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,9,74,2023-01-01
2025-04-30,106,PROV_0055,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,51,2023-01-01
2025-04-30,101,PROV_0056,VT_NEW,New Patient,1,Appt_Sched_PF,Open,12,106,2023-01-01
2025-04-30,107,PROV_0057,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,4,36,2023-01-01
2025-04-30,109,PROV_0059,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,96,2023-01-01
2025-04-30,109,PROV_0060,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,96,2023-01-01
2025-04-30,112,PROV_0061,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,15,119,2023-01-01
2025-04-30,109,PROV_0062,VT_NEW,New Patient,1,Appt_Sched_PF,Open,8,74,2023-01-01
2025-04-30,105,PROV_0063,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,88,2023-01-01
2025-04-30,112,PROV_0064,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,7,63,2023-01-01
2025-04-30,105,PROV_0065,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,103,2023-01-01
2025-04-30,104,PROV_0066,VT_NEW,New Patient,1,Appt_Sched_PF,Open,4,44,2023-01-01
2025-04-30,111,PROV_0067,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,58,2023-01-01
2025-04-30,105,PROV_0068,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,60,2023-01-01
2025-04-30,101,PROV_0069,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,101,2023-01-01
2025-04-30,106,PROV_0070,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,113,2023-01-01
2025-04-30,110,PROV_0071,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,58,2023-01-01
2025-04-30,103,PROV_0072,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,113,2023-01-01
2025-04-30,106,PROV_0073,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,13,112,2023-01-01
2025-04-30,102,PROV_0074,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,58,2023-01-01
2025-04-30,109,PROV_0075,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,52,2023-01-01
2025-04-30,106,PROV_0076,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,8,68,2023-01-01
2025-04-30,104,PROV_0077,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,86,2023-01-01
2025-04-30,103,PROV_0078,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,15,120,2023-01-01
2025-04-30,107,PROV_0079,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,35,2023-01-01
2025-04-30,109,PROV_0080,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,119,2023-01-01
2025-05-31,102,PROV_0001,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,7,59,2023-01-01
2025-05-31,110,PROV_0002,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,106,2023-01-01
2025-05-31,108,PROV_0003,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,37,2023-01-01
2025-05-31,106,PROV_0004,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,95,2023-01-01
2025-05-31,106,PROV_0005,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,4,35,2023-01-01
2025-05-31,111,PROV_0006,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,86,2023-01-01
2025-05-31,102,PROV_0007,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,5,46,2023-01-01
2025-05-31,109,PROV_0008,VT_NEW,New Patient,1,Appt_Sched_PF,Open,5,56,2023-01-01
2025-05-31,103,PROV_0009,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,121,2023-01-01
2025-05-31,102,PROV_0010,VT_NEW,New Patient,1,Appt_Sched_PF,Open,4,37,2023-01-01
2025-05-31,107,PROV_0011,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,67,2023-01-01
2025-05-31,112,PROV_0012,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,9,80,2023-01-01
2025-05-31,109,PROV_0013,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,12,113,2023-01-01
2025-05-31,110,PROV_0014,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,81,2023-01-01
2025-05-31,109,PROV_0015,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,51,2023-01-01
2025-05-31,110,PROV_0016,VT_NEW,New Patient,1,Appt_Sched_PF,Open,12,105,2023-01-01
2025-05-31,107,PROV_0017,VT_NEW,New Patient,1,Appt_Sched_PF,Open,6,62,2023-01-01
2025-05-31,102,PROV_0018,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,11,115,2023-01-01
2025-05-31,111,PROV_0019,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,59,2023-01-01
2025-05-31,106,PROV_0020,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,94,2023-01-01
2025-05-31,107,PROV_0021,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,90,2023-01-01
2025-05-31,105,PROV_0022,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,81,2023-01-01
2025-05-31,103,PROV_0023,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,86,2023-01-01
2025-05-31,112,PROV_0024,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,40,2023-01-01
2025-05-31,110,PROV_0025,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,51,2023-01-01
2025-05-31,108,PROV_0026,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,54,2023-01-01
2025-05-31,105,PROV_0027,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,86,2023-01-01
2025-05-31,110,PROV_0028,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,123,2023-01-01
2025-05-31,107,PROV_0029,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,78,2023-01-01
2025-05-31,106,PROV_0030,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,41,2023-01-01
2025-05-31,106,PROV_0031,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,9,61,2023-01-01
2025-05-31,103,PROV_0032,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,13,87,2023-01-01
2025-05-31,102,PROV_0033,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,67,2023-01-01
2025-05-31,107,PROV_0034,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,91,2023-01-01
2025-05-31,111,PROV_0035,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,94,2023-01-01
2025-05-31,101,PROV_0036,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,16,113,2023-01-01
2025-05-31,111,PROV_0037,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,70,2023-01-01
2025-05-31,110,PROV_0038,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,7,59,2023-01-01
2025-05-31,104,PROV_0039,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,65,2023-01-01
2025-05-31,108,PROV_0040,VT_NEW,New Patient,1,Appt_Sched_PF,Open,13,115,2023-01-01
2025-05-31,102,PROV_0041,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,75,2023-01-01
2025-05-31,110,PROV_0042,VT_NEW,New Patient,1,Appt_Sched_PF,Open,16,112,2023-01-01
2025-05-31,109,PROV_0043,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,73,2023-01-01
2025-05-31,105,PROV_0044,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,41,2023-01-01
2025-05-31,101,PROV_0045,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,7,73,2023-01-01
2025-05-31,112,PROV_0046,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,7,65,2023-01-01
2025-05-31,106,PROV_0047,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,80,2023-01-01
2025-05-31,111,PROV_0048,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,73,2023-01-01
2025-05-31,109,PROV_0049,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,8,64,2023-01-01
2025-05-31,110,PROV_0050,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,97,2023-01-01
2025-05-31,110,PROV_0051,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,120,2023-01-01
2025-05-31,103,PROV_0052,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,3,36,2023-01-01
2025-05-31,105,PROV_0053,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,122,2023-01-01
2025-05-31,106,PROV_0054,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,94,2023-01-01
2025-05-31,106,PROV_0055,VT_NEW,New Patient,1,Appt_Sched_PF,Open,16,108,2023-01-01
2025-05-31,101,PROV_0056,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,120,2023-01-01
2025-05-31,107,PROV_0057,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,113,2023-01-01
2025-05-31,109,PROV_0059,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,98,2023-01-01
2025-05-31,109,PROV_0060,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,122,2023-01-01
2025-05-31,112,PROV_0061,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,108,2023-01-01
2025-05-31,109,PROV_0062,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,80,2023-01-01
2025-05-31,105,PROV_0063,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,62,2023-01-01
2025-05-31,112,PROV_0064,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,36,2023-01-01
2025-05-31,105,PROV_0065,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,12,73,2023-01-01
2025-05-31,104,PROV_0066,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,47,2023-01-01
2025-05-31,111,PROV_0067,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,62,2023-01-01
2025-05-31,105,PROV_0068,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,77,2023-01-01
2025-05-31,101,PROV_0069,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,124,2023-01-01
2025-05-31,106,PROV_0070,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,35,2023-01-01
2025-05-31,110,PROV_0071,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,55,2023-01-01
2025-05-31,103,PROV_0072,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,8,65,2023-01-01
2025-05-31,106,PROV_0073,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,55,2023-01-01
2025-05-31,102,PROV_0074,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,46,2023-01-01
2025-05-31,109,PROV_0075,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,37,2023-01-01
2025-05-31,106,PROV_0076,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,57,2023-01-01
2025-05-31,104,PROV_0077,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,101,2023-01-01
2025-05-31,103,PROV_0078,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,35,2023-01-01
2025-05-31,107,PROV_0079,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,53,2023-01-01
2025-05-31,109,PROV_0080,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,86,2023-01-01
2025-06-30,102,PROV_0001,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,51,2023-01-01
2025-06-30,110,PROV_0002,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,39,2023-01-01
2025-06-30,108,PROV_0003,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,114,2023-01-01
2025-06-30,106,PROV_0004,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,39,2023-01-01
2025-06-30,106,PROV_0005,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,73,2023-01-01
2025-06-30,111,PROV_0006,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,9,74,2023-01-01
2025-06-30,102,PROV_0007,VT_NEW,New Patient,1,Appt_Sched_PF,Open,11,93,2023-01-01
2025-06-30,109,PROV_0008,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,123,2023-01-01
2025-06-30,103,PROV_0009,VT_NEW,New Patient,1,Appt_Sched_PF,Open,15,120,2023-01-01
2025-06-30,102,PROV_0010,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,93,2023-01-01
2025-06-30,107,PROV_0011,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,9,72,2023-01-01
2025-06-30,112,PROV_0012,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,19,118,2023-01-01
2025-06-30,109,PROV_0013,VT_NEW,New Patient,1,Appt_Sched_PF,Open,4,41,2023-01-01
2025-06-30,110,PROV_0014,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,46,2023-01-01
2025-06-30,109,PROV_0015,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,60,2023-01-01
2025-06-30,110,PROV_0016,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,124,2023-01-01
2025-06-30,107,PROV_0017,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,53,2023-01-01
2025-06-30,102,PROV_0018,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,105,2023-01-01
2025-06-30,111,PROV_0019,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,86,2023-01-01
2025-06-30,106,PROV_0020,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,117,2023-01-01
2025-06-30,107,PROV_0021,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,72,2023-01-01
2025-06-30,105,PROV_0022,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,92,2023-01-01
2025-06-30,103,PROV_0023,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,6,58,2023-01-01
2025-06-30,112,PROV_0024,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,55,2023-01-01
2025-06-30,110,PROV_0025,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,6,57,2023-01-01
2025-06-30,108,PROV_0026,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,118,2023-01-01
2025-06-30,105,PROV_0027,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,43,2023-01-01
2025-06-30,110,PROV_0028,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,45,2023-01-01
2025-06-30,107,PROV_0029,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,62,2023-01-01
2025-06-30,106,PROV_0030,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,64,2023-01-01
2025-06-30,106,PROV_0031,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,18,123,2023-01-01
2025-06-30,103,PROV_0032,VT_NEW,New Patient,1,Appt_Sched_PF,Open,17,114,2023-01-01
2025-06-30,102,PROV_0033,VT_NEW,New Patient,1,Appt_Sched_PF,Open,12,80,2023-01-01
2025-06-30,107,PROV_0034,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,98,2023-01-01
2025-06-30,111,PROV_0035,VT_NEW,New Patient,1,Appt_Sched_PF,Open,13,118,2023-01-01
2025-06-30,101,PROV_0036,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,42,2023-01-01
2025-06-30,111,PROV_0037,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,38,2023-01-01
2025-06-30,110,PROV_0038,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,4,49,2023-01-01
2025-06-30,104,PROV_0039,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,103,2023-01-01
2025-06-30,108,PROV_0040,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,4,38,2023-01-01
2025-06-30,102,PROV_0041,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,37,2023-01-01
2025-06-30,110,PROV_0042,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,12,99,2023-01-01
2025-06-30,109,PROV_0043,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,95,2023-01-01
2025-06-30,105,PROV_0044,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,88,2023-01-01
2025-06-30,101,PROV_0045,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,95,2023-01-01
2025-06-30,112,PROV_0046,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,116,2023-01-01
2025-06-30,106,PROV_0047,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,15,106,2023-01-01
2025-06-30,111,PROV_0048,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,98,2023-01-01
2025-06-30,109,PROV_0049,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,67,2023-01-01
2025-06-30,110,PROV_0050,VT_NEW,New Patient,1,Appt_Sched_PF,Open,9,71,2023-01-01
2025-06-30,110,PROV_0051,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,13,108,2023-01-01
2025-06-30,103,PROV_0052,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,65,2023-01-01
2025-06-30,105,PROV_0053,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,102,2023-01-01
2025-06-30,106,PROV_0054,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,83,2023-01-01
2025-06-30,106,PROV_0055,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,10,95,2023-01-01
2025-06-30,101,PROV_0056,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,15,122,2023-01-01
2025-06-30,107,PROV_0057,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,110,2023-01-01
2025-06-30,109,PROV_0059,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,52,2023-01-01
2025-06-30,109,PROV_0060,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,12,82,2023-01-01
2025-06-30,112,PROV_0061,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,104,2023-01-01
2025-06-30,109,PROV_0062,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,67,2023-01-01
2025-06-30,105,PROV_0063,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,55,2023-01-01
2025-06-30,112,PROV_0064,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,57,2023-01-01
2025-06-30,105,PROV_0065,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,121,2023-01-01
2025-06-30,104,PROV_0066,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,70,2023-01-01
2025-06-30,111,PROV_0067,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,76,2023-01-01
2025-06-30,105,PROV_0068,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,70,2023-01-01
2025-06-30,101,PROV_0069,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,12,98,2023-01-01
2025-06-30,106,PROV_0070,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,4,66,2023-01-01
2025-06-30,110,PROV_0071,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,75,2023-01-01
2025-06-30,103,PROV_0072,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,115,2023-01-01
2025-06-30,106,PROV_0073,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,36,2023-01-01
2025-06-30,102,PROV_0074,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,116,2023-01-01
2025-06-30,109,PROV_0075,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,78,2023-01-01
2025-06-30,106,PROV_0076,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,11,93,2023-01-01
2025-06-30,104,PROV_0077,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,36,2023-01-01
2025-06-30,103,PROV_0078,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,8,68,2023-01-01
2025-06-30,107,PROV_0079,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,5,45,2023-01-01
2025-06-30,109,PROV_0080,VT_NEW,New Patient,1,Appt_Sched_PF,Open,8,76,2023-01-01
2025-07-31,102,PROV_0001,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,11,74,2023-01-01
2025-07-31,110,PROV_0002,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,15,119,2023-01-01
2025-07-31,108,PROV_0003,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,97,2023-01-01
2025-07-31,106,PROV_0004,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,15,94,2023-01-01
2025-07-31,106,PROV_0005,VT_NEW,New Patient,1,Appt_Sched_PF,Open,4,39,2023-01-01
2025-07-31,111,PROV_0006,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,14,124,2023-01-01
2025-07-31,102,PROV_0007,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,9,101,2023-01-01
2025-07-31,109,PROV_0008,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,82,2023-01-01
2025-07-31,103,PROV_0009,VT_NEW,New Patient,1,Appt_Sched_PF,Open,10,93,2023-01-01
2025-07-31,102,PROV_0010,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,15,119,2023-01-01
2025-07-31,107,PROV_0011,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,10,86,2023-01-01
2025-07-31,112,PROV_0012,VT_NEW,New Patient,1,Appt_Sched_PF,Open,11,82,2023-01-01
2025-07-31,109,PROV_0013,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,91,2023-01-01
2025-07-31,110,PROV_0014,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,5,39,2023-01-01
2025-07-31,109,PROV_0015,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,61,2023-01-01
2025-07-31,110,PROV_0016,VT_NEW,New Patient,1,Appt_Sched_PF,Open,7,52,2023-01-01
2025-07-31,107,PROV_0017,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,16,118,2023-01-01
2025-07-31,102,PROV_0018,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,71,2023-01-01
2025-07-31,111,PROV_0019,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,6,50,2023-01-01
2025-07-31,106,PROV_0020,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,102,2023-01-01
2025-07-31,107,PROV_0021,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,81,2023-01-01
2025-07-31,105,PROV_0022,VT_NEW,New Patient,1,Appt_Sched_PF,Open,14,109,2023-01-01
2025-07-31,103,PROV_0023,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,53,2023-01-01
2025-07-31,112,PROV_0024,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,15,109,2023-01-01
2025-07-31,110,PROV_0025,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,6,45,2023-01-01
2025-07-31,108,PROV_0026,VT_NEW,New Patient,1,Appt_Sched_PF,Open,11,96,2023-01-01
2025-07-31,105,PROV_0027,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,15,119,2023-01-01
2025-07-31,110,PROV_0028,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,14,98,2023-01-01
2025-07-31,107,PROV_0029,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,60,2023-01-01
2025-07-31,106,PROV_0030,VT_NEW,New Patient,1,Appt_Sched_PF,On My Way,6,48,2023-01-01
2025-07-31,106,PROV_0031,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,95,2023-01-01
2025-07-31,103,PROV_0032,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,10,91,2023-01-01
2025-07-31,102,PROV_0033,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,57,2023-01-01
2025-07-31,107,PROV_0034,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,7,51,2023-01-01
2025-07-31,111,PROV_0035,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,9,88,2023-01-01
2025-07-31,101,PROV_0036,VT_NEW,New Patient,1,Appt_Sched_PF,Ticket,7,63,2023-01-01
2025-07-31,111,PROV_0037,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,18,118,2023-01-01
2025-07-31,110,PROV_0038,VT_NEW,New Patient,1,Appt_Sched_PF,Open,12,105,2023-01-01
2025-07-31,104,PROV_0039,VT_NEW,New Patient,1,Appt_Sched_PF,Direct,12,109,2023-01-01
